2,241531.16 
4,284711.10 
6,3191347.96 
9,8594664.10 
12,5247704.37 
18,9405976.16 
24,3167662.40 
30,3504290.16 
32,3107912.50 
34,4292986.45 
36,3192254.03 
39,3685266.11 
42,5959401.75 
48,1840425.31 
54,1996287.74 
60,1674350.18 
