2,65968.64 
4,312184.19 
6,5371690.23 
9,33923725.00 
12,85874416.67 
18,158406441.70 
24,162969900.00 
30,164000000.00 
32,99387966.67 
34,103756554.20 
36,87925537.50 
39,78051527.08 
42,80166666.67 
45,44533333.33 
47,36000000.00 
49,29666666.67 
51,56000000.00 
54,34333333.33 
57,38166666.67 
60,29750000.00 
