2,330833.33 
4,26858333.33 
6,445833333.30 
9,1947500000.00 
12,3950833333.00 
18,4041666667.00 
24,3050000000.00 
30,3992394896.00 
32,2444399531.00 
34,1955130365.00 
36,1500851406.00 
39,1920900990.00 
42,1243395130.00 
48,949214947.90 
54,624960885.40 
60,699817474.00 
