2,65968.64 
4,312184.19 
6,5371690.23 
9,33923725.00 
12,85874416.67 
18,158406441.70 
24,162969900.00 
30,164000000.00 
32,113210341.70 
34,124706350.00 
36,103770058.30 
39,93568141.67 
42,115083333.30 
45,81250000.00 
47,59250000.00 
49,45250000.00 
51,39333333.33 
54,51833333.33 
57,46916666.67 
60,37500000.00 
